id,is_iceberg
5941774d,0.03936944156885147
4023181e,0.3770257830619812
b20200e4,0.004505370277911425
e7f018bb,0.9977761507034302
4371c8c3,0.020981434732675552
a8d9b1fd,0.5873147249221802
29e7727e,0.20933809876441956
92a51ffb,0.9995740652084351
c769ac97,1.0203120837104507e-05
aee0547d,0.00012029126810375601
565b28ac,4.066377005074173e-05
e04e9775,0.031604427844285965
8e8161d1,0.0010080586653202772
4cf4d256,0.41359806060791016
139e5324,0.046879298985004425
f156976f,0.002987251617014408
68a117cc,0.018099656328558922
d9aa7a56,0.11097458750009537
9005b143,0.022579973563551903
5f6d3988,0.9492300748825073
9ad70954,0.0800418108701706
b9087b9e,0.6794170141220093
a39a1427,0.12118224799633026
82fbe8ed,0.006367991678416729
1fae4879,3.5925543215853395e-06
6dd8f13d,0.001011847984045744
bbad5958,0.07488524913787842
54527583,0.24193167686462402
be8fa29c,0.030871858820319176
81a3328f,0.9888712763786316
1a3c0ab3,0.00013342368765734136
4deeeb8b,0.4420422911643982
ac6d5632,0.16875626146793365
472dadb5,0.12415575981140137
96093f95,0.8638309240341187
f5b4e3df,0.955640971660614
e01a3c92,0.028994152322411537
001680af,0.12944737076759338
8e639f33,0.07118858397006989
a2c16612,0.8485689163208008
a6d76474,0.00010317030682926998
19c47684,0.2673155665397644
015827b6,0.01193376537412405
7df7f7ce,0.013022368773818016
0bbf1a3f,0.780720055103302
636cfbb7,0.7868055105209351
7370030a,0.9989941716194153
43aa97ad,0.00041121122194454074
ba2b5e63,0.9945361018180847
dfdd335b,0.33554089069366455
e79b13dc,0.002296511549502611
dc32b195,0.500200629234314
6d868590,0.9903331995010376
75fa59aa,0.05371011048555374
ffe50836,0.051761578768491745
a7bfd784,0.9976420402526855
b3d569e3,0.0001582967524882406
6c538c5b,0.17438285052776337
5c7c15f4,0.0012027883203700185
0b745139,0.029511427506804466
fd14608e,0.32686758041381836
f0bc8305,0.05868767574429512
a10ccb28,0.9994173049926758
543304c7,0.44124531745910645
6c3a4078,2.78506959148217e-05
9b73cc75,0.5900358557701111
5c6c71b1,0.028231089934706688
09ee9186,0.1312573254108429
207c35cf,0.15603622794151306
153c813e,0.00028577406192198396
5605d58b,0.5140551328659058
642ca396,0.002023650100454688
d32d72c0,0.09895539283752441
16646a17,0.9757522344589233
384074af,0.10202467441558838
69bf1e8c,0.4356071949005127
9e90a054,0.7276236414909363
89dbe7f7,0.9985873103141785
dbd27d22,0.19915911555290222
a2ea1561,0.20026054978370667
d63402af,0.14644630253314972
1ac8bb92,0.9849483370780945
8beffca5,0.028691167011857033
46741f3e,0.015507020056247711
e5ee6aa7,0.00465204706415534
5ecd892b,0.41178736090660095
69892166,0.0005654793931171298
2f725a81,0.05262123793363571
810abfe4,0.0006637937622144818
e6f973e6,0.23174962401390076
c60a5c46,0.063564732670784
c42b9e08,0.13981355726718903
c3f00c23,0.012947222217917442
5307fdb8,0.9905532002449036
3e4f005e,0.0008994573727250099
4a4cc2e0,0.7686455845832825
9bdd88d1,4.739311043522321e-05
0d832bed,0.011523635126650333
14a134fa,0.04160253331065178
78a41676,0.0032702391035854816
0bd4658e,0.19163742661476135
4a311bb0,0.5987876057624817
f939c817,0.139805868268013
956adc4d,0.9989936947822571
f8a119f5,0.5434499979019165
61faa1ad,0.09297429025173187
6725eb3e,0.030801737681031227
17b3a8fd,0.01814805343747139
49a88dfc,0.00041559021337889135
2d6ec645,0.3783225417137146
0d4d77ba,0.6857596039772034
3ee672a2,0.9991428256034851
738b41fd,0.29049524664878845
f7fb320d,0.46269673109054565
b42fad18,0.0005507379537448287
4ab8b00a,0.25227224826812744
f7870f2b,0.012597042135894299
4978666a,0.7121649384498596
f1b0d6c7,0.006408047862350941
5642407f,0.0015870332717895508
36d4ff92,0.957182765007019
4139aba2,0.1702633798122406
7585ce58,0.36814558506011963
33e25984,0.9910232424736023
ac46f3c9,0.07034977525472641
fc34a5b8,0.3890559673309326
85c36a8f,0.558233916759491
b2d8a426,0.23532328009605408
13ec60d1,0.8722459673881531
9d440f42,0.17225053906440735
1c0a891e,0.4895619750022888
981c3bc3,0.998857855796814
295604f4,0.26038023829460144
16ca16c3,0.006989641580730677
b4dda837,0.03522627055644989
88d088ef,0.006048074923455715
1b4fa160,0.22213569283485413
f371bd82,0.01041075587272644
b130a0b7,0.9973942041397095
ebf1de82,0.26919683814048767
01e651c3,0.0032005738466978073
51b1fecc,0.13425272703170776
fa635a31,0.00042714350274764
97b7d789,0.006913164164870977
2f598053,0.029644247144460678
c0e3e148,0.24528667330741882
cfa175a8,0.17678919434547424
3d7e09d8,0.958123505115509
44a13d1b,0.9267253875732422
c66b0948,0.27549806237220764
976a6d64,0.01617402210831642
8bbd8909,0.7650712132453918
522890fd,0.021650834009051323
f23a3b95,0.44962143898010254
680039dc,0.1331094205379486
93028e53,0.04679863899946213
22a16932,0.02923768386244774
7d8126d2,0.012502627447247505
ba2ecd75,1.2666804650507402e-05
8071bdd7,0.28073105216026306
96d5aeee,0.0001882064825622365
154be68f,0.945695698261261
d8c2bfe2,0.9771879315376282
f76d47b0,0.015608523972332478
0e781ade,0.018348325043916702
13cf6060,1.9466193407424726e-05
cd99f710,0.02680802345275879
d10005bb,0.0031517662573605776
3a31445f,0.998599648475647
3157202d,0.004171970300376415
6ee64703,0.5299518704414368
e5de8685,0.051068782806396484
02cc70ba,0.005487903952598572
50984a87,0.8835855722427368
fa94957a,0.9913382530212402
eab406b4,0.19839927554130554
3ad39398,0.3679371476173401
9ecf3802,0.06535693258047104
6048ae7b,0.003662081900984049
9dc68871,0.006880134344100952
13701465,0.4564836919307709
8d8779f3,0.0048921843990683556
0712f269,0.09815321862697601
722c2597,7.642318814760074e-05
478a2b08,0.6935162544250488
38f5fb41,0.16960646212100983
c52ad74d,0.9995033144950867
0c85fd09,1.3589135505753802e-06
f1582cba,0.7761275768280029
ff836697,0.9067106246948242
ddfe4802,0.00656846072524786
3cef3bc7,0.9526278376579285
6a21542b,0.24709078669548035
150e23c4,0.9988412857055664
078c6d99,0.9350321888923645
1dcd1dc3,0.00786201935261488
39967e45,0.4935216009616852
6b6333aa,0.00022871447436045855
4ae61433,0.04813408851623535
f96362e0,0.0228287186473608
97a88aac,0.024695975705981255
427ae8ce,0.0493188351392746
209d4b15,0.04480869323015213
64b453bd,3.8281752495095134e-05
0f5a484e,0.5323271155357361
5ac74969,0.7848212122917175
736ed43e,0.2799009680747986
8533795f,0.20964431762695312
f5b54fb6,0.37407568097114563
6eb4c041,0.20940928161144257
97afdf42,0.7798884510993958
1bb488db,0.021453972905874252
f132e44d,0.003657035529613495
d3c2f140,0.3127134442329407
1756794d,0.7338563203811646
9efcc11f,0.0014958714600652456
14c966cf,0.42360514402389526
59cfe4d1,0.27896004915237427
883151f4,0.0226583294570446
34c4c9ff,0.23927612602710724
70b4c2eb,0.899156928062439
96a337d9,0.43318575620651245
7fe89ffa,0.7042789459228516
057c7a22,8.838211942929775e-05
451cc057,0.11677283048629761
05076700,0.0001443566579837352
