id,is_iceberg
5941774d,0.1320572793483734
4023181e,1.9443459510803223
b20200e4,0.43108516931533813
e7f018bb,2.06379771232605
4371c8c3,0.17621225118637085
a8d9b1fd,0.6834317445755005
29e7727e,0.30888494849205017
92a51ffb,2.10351824760437
c769ac97,0.11797600984573364
aee0547d,0.11796041578054428
565b28ac,0.11796051263809204
e04e9775,1.6961679458618164
8e8161d1,0.11831197142601013
4cf4d256,1.5347576141357422
139e5324,0.11842483282089233
f156976f,0.11962571740150452
68a117cc,0.2058771252632141
d9aa7a56,0.4082767367362976
9005b143,0.37618008255958557
5f6d3988,1.9925992488861084
9ad70954,0.3195647895336151
b9087b9e,0.9826992750167847
a39a1427,0.9887214303016663
82fbe8ed,0.3143927752971649
1fae4879,0.11796041578054428
6dd8f13d,0.11797191202640533
bbad5958,0.14439356327056885
54527583,0.33278244733810425
be8fa29c,0.24911874532699585
81a3328f,2.0455918312072754
1a3c0ab3,0.11809206008911133
4deeeb8b,1.8518311977386475
ac6d5632,1.0476527214050293
472dadb5,0.5889827609062195
96093f95,1.678410530090332
f5b4e3df,2.074216842651367
e01a3c92,0.24575616419315338
001680af,0.34092196822166443
8e639f33,0.4189002513885498
a2c16612,1.6799256801605225
a6d76474,0.11796042323112488
19c47684,1.181909441947937
015827b6,0.9234170317649841
7df7f7ce,0.45041871070861816
0bbf1a3f,1.8768917322158813
636cfbb7,1.507014274597168
7370030a,2.0952987670898438
43aa97ad,0.11798743903636932
ba2b5e63,2.101285696029663
dfdd335b,1.5134031772613525
e79b13dc,0.11807364970445633
dc32b195,0.7577617168426514
6d868590,2.0610995292663574
75fa59aa,0.24934618175029755
ffe50836,0.623031497001648
a7bfd784,2.0732595920562744
b3d569e3,0.16459833085536957
6c538c5b,0.24779930710792542
5c7c15f4,0.18355870246887207
0b745139,0.313124418258667
fd14608e,1.3677735328674316
f0bc8305,0.6162186861038208
a10ccb28,2.1020641326904297
543304c7,0.6499077081680298
6c3a4078,0.11796041578054428
9b73cc75,1.2101263999938965
5c6c71b1,0.6904394030570984
09ee9186,0.9297116994857788
207c35cf,1.0138942003250122
153c813e,0.14982853829860687
5605d58b,1.9162769317626953
642ca396,0.2757014036178589
d32d72c0,1.4197770357131958
16646a17,2.1005046367645264
384074af,0.4859359562397003
69bf1e8c,1.5990560054779053
9e90a054,1.676429033279419
89dbe7f7,2.0935614109039307
dbd27d22,0.6737346053123474
a2ea1561,1.6967459917068481
d63402af,1.049416422843933
1ac8bb92,2.1069509983062744
8beffca5,0.16927753388881683
46741f3e,0.5550613403320312
e5ee6aa7,0.5194380283355713
5ecd892b,2.0714406967163086
69892166,0.12206462025642395
2f725a81,1.275040626525879
810abfe4,0.11796143651008606
e6f973e6,1.3631728887557983
c60a5c46,0.909003734588623
c42b9e08,1.1768683195114136
c3f00c23,0.2928244471549988
5307fdb8,2.0719823837280273
3e4f005e,0.1285107582807541
4a4cc2e0,2.0235228538513184
9bdd88d1,0.11796041578054428
0d832bed,0.20815637707710266
14a134fa,0.19201427698135376
78a41676,0.13204625248908997
0bd4658e,0.5321452021598816
4a311bb0,1.4981689453125
f939c817,0.20472681522369385
956adc4d,2.1084110736846924
f8a119f5,2.072493314743042
61faa1ad,0.7578835487365723
6725eb3e,0.4579644799232483
17b3a8fd,0.14499175548553467
49a88dfc,0.11798081547021866
2d6ec645,0.8493717908859253
0d4d77ba,1.8259150981903076
3ee672a2,2.0996346473693848
738b41fd,1.3189623355865479
f7fb320d,1.8354195356369019
b42fad18,0.11796041578054428
4ab8b00a,1.5860791206359863
f7870f2b,0.2521817088127136
4978666a,1.9265276193618774
f1b0d6c7,0.11924643069505692
5642407f,0.12721073627471924
36d4ff92,2.079469680786133
4139aba2,1.8173820972442627
7585ce58,0.5896426439285278
33e25984,2.099155902862549
ac46f3c9,0.8048931956291199
fc34a5b8,1.9245831966400146
85c36a8f,0.9466410279273987
b2d8a426,0.7418677806854248
13ec60d1,2.0261995792388916
9d440f42,0.22001901268959045
1c0a891e,1.713492751121521
981c3bc3,2.1000804901123047
295604f4,1.3260648250579834
16ca16c3,0.12966278195381165
b4dda837,0.6250989437103271
88d088ef,0.11966825276613235
1b4fa160,1.1900217533111572
f371bd82,0.13875652849674225
b130a0b7,2.0928914546966553
ebf1de82,0.9238028526306152
01e651c3,0.9256421327590942
51b1fecc,1.4753082990646362
fa635a31,0.11838286370038986
97b7d789,0.36562666296958923
2f598053,0.12282605469226837
c0e3e148,0.39591285586357117
cfa175a8,0.2254326492547989
3d7e09d8,1.7716736793518066
44a13d1b,1.994271159172058
c66b0948,1.9431302547454834
976a6d64,0.3452097177505493
8bbd8909,1.6532005071640015
522890fd,1.139726161956787
f23a3b95,1.6632815599441528
680039dc,1.3047577142715454
93028e53,0.5134342908859253
22a16932,0.8925212621688843
7d8126d2,0.1254471391439438
ba2ecd75,0.11827367544174194
8071bdd7,0.726402997970581
96d5aeee,0.11796049028635025
154be68f,2.053966999053955
d8c2bfe2,1.891383171081543
f76d47b0,0.20630787312984467
0e781ade,0.12594936788082123
13cf6060,0.11796041578054428
cd99f710,1.0928685665130615
d10005bb,0.1434449404478073
3a31445f,2.075066566467285
3157202d,0.16907243430614471
6ee64703,1.487647533416748
e5de8685,0.5182217955589294
02cc70ba,0.16713988780975342
50984a87,2.0123465061187744
fa94957a,2.092423439025879
eab406b4,1.8339011669158936
3ad39398,2.0430288314819336
9ecf3802,0.4458705186843872
6048ae7b,0.12552855908870697
9dc68871,0.11840187013149261
13701465,0.8944836258888245
8d8779f3,0.11800563335418701
0712f269,1.1156458854675293
722c2597,0.11796042323112488
478a2b08,2.050288438796997
38f5fb41,1.63485848903656
c52ad74d,2.062072992324829
0c85fd09,0.11796043813228607
f1582cba,1.871032953262329
ff836697,1.9757535457611084
ddfe4802,0.13586992025375366
3cef3bc7,2.0045716762542725
6a21542b,0.5857510566711426
150e23c4,2.1054534912109375
078c6d99,2.047677516937256
1dcd1dc3,0.13963870704174042
39967e45,1.7840611934661865
6b6333aa,0.3679652810096741
4ae61433,0.5031684041023254
f96362e0,0.3398827016353607
97a88aac,0.16963215172290802
427ae8ce,0.1604619026184082
209d4b15,0.33736178278923035
64b453bd,0.11796045303344727
0f5a484e,1.6580651998519897
5ac74969,1.639976978302002
736ed43e,1.7699859142303467
8533795f,0.8104053735733032
f5b54fb6,1.2431187629699707
6eb4c041,0.6293256878852844
97afdf42,1.5710006952285767
1bb488db,0.8237287998199463
f132e44d,0.12025777995586395
d3c2f140,1.1100749969482422
1756794d,1.8748751878738403
9efcc11f,0.11796069890260696
14c966cf,1.6906040906906128
59cfe4d1,1.530043125152588
883151f4,0.4555171728134155
34c4c9ff,1.24368155002594
70b4c2eb,1.6206068992614746
96a337d9,1.8958234786987305
7fe89ffa,0.45363494753837585
057c7a22,0.11796041578054428
451cc057,0.37834879755973816
05076700,0.11796042323112488
dc52f6c1,0.5927448868751526
b03a59f9,0.6308645606040955
129ed4b0,1.9085807800292969
fb611563,2.0278944969177246
ac32e6f1,1.7587339878082275
c05c5ab0,2.0304360389709473
3163d5ed,0.17605166137218475
02096ca4,0.9746614694595337
e92496c0,0.1180008053779602
1a9e2c50,2.092970371246338
0864e334,2.0234265327453613
d976faeb,1.0188114643096924
1d7b342f,0.12342990189790726
281bc1ea,0.11796041578054428
bea9f0cf,1.7767574787139893
f4afa0e6,0.11796056479215622
e1b5ef69,0.42175543308258057
b50539fd,0.11815278232097626
2a8c9c15,1.8755748271942139
157ebb0c,1.6513876914978027
247d3614,0.13028042018413544
0c6cc0cb,0.3921957015991211
aae88d39,0.3874884247779846
0c77b464,0.3759573996067047
963cf5ea,0.7374878525733948
1b371d8b,1.8972342014312744
225bc00f,0.11796041578054428
bc0a4eec,0.13048730790615082
1099782e,0.6152240037918091
a18feadd,2.0494580268859863
ad7f4932,0.2847605049610138
5f8f831e,1.9083493947982788
b5167c35,0.1253162920475006
0230b06d,1.413336992263794
f8d7f7ba,0.12173592299222946
08bd1053,0.19812262058258057
58e4dc8c,0.16824871301651
4793ce8e,0.5574800372123718
304caab4,0.11796041578054428
f2ee6d7f,1.347517490386963
e1f9c0e4,0.9489391446113586
8e40401c,1.007817268371582
5d9eaba2,1.2474086284637451
55e7562c,0.2937996983528137
9da6cb4b,0.11796041578054428
c3c1c8ec,0.11796041578054428
3b38698e,0.22665242850780487
6c9eb909,0.647795557975769
482a3d1d,0.2855697572231293
0e9918f0,1.6840736865997314
ef894fd2,0.11796116828918457
4b82e7f7,2.0964043140411377
b9cdd7fb,0.11796041578054428
94a496f4,0.37357819080352783
995eacae,1.728287696838379
41b02e58,2.1025543212890625
69f04617,0.744921863079071
c889a03c,2.105574369430542
91f98acf,2.0907094478607178
9135c19f,2.0993456840515137
1f0e9c09,0.11796041578054428
260d6e8e,0.3449544608592987
46334397,0.11796312034130096
f34ddf31,0.6044474840164185
4d6177d7,1.8155672550201416
76a57270,1.318464994430542
217b8cea,0.1180846095085144
9a45a566,0.45125168561935425
1b55c75e,0.11796041578054428
7bd92ec6,2.094799757003784
6c409f41,1.9163317680358887
df3e48eb,0.2620570957660675
62723e57,0.11809788644313812
b8e627bf,0.2570953667163849
86bb5d85,0.8761759996414185
77e5034c,0.475369393825531
607079e5,1.8292877674102783
96879fb4,0.11796311289072037
6afe606d,1.527509093284607
4129802f,2.0973727703094482
a42300ef,2.0075125694274902
1af842f5,1.941778302192688
3fe57d78,2.1001169681549072
f4e60ed5,2.099247694015503
68c8337b,1.2954734563827515
914ed5b5,0.9913548231124878
a6bb5987,1.710127353668213
c781c439,1.1738412380218506
47a1a25e,0.563459038734436
80ea0713,1.983216404914856
a9d001bc,0.11912941932678223
f94d098a,0.295768678188324
3e230e0e,0.2743449807167053
24afa485,0.11931417137384415
bc37db7f,0.40967103838920593
83f99e4d,0.11801185458898544
1a8d86f7,0.1261167824268341
38136419,1.6006579399108887
d393e637,1.6880141496658325
36902570,2.0970184803009033
327f7b25,2.0883166790008545
3f8543c6,0.5948053598403931
a0d42a70,1.0054936408996582
e07ba430,1.8464866876602173
c6e53803,1.3149423599243164
fec4dad8,0.6828519105911255
933fc5ba,1.4054700136184692
c27eda4e,2.08320689201355
9b94d2c2,0.11818832159042358
a2dbdb31,0.1486065834760666
816258dd,1.057328462600708
81f11218,0.9839202761650085
c4bd9d04,1.5242879390716553
c6ce9bf9,0.19671215116977692
a7b3cc29,0.11820007860660553
527870bf,2.0429835319519043
9af26068,2.1060163974761963
0b591e70,2.1010422706604004
2b1e57c5,0.5634693503379822
194db786,2.0891284942626953
e09ba644,2.0815231800079346
fa2ed3e5,2.076629400253296
1ba92726,0.5753382444381714
8c8f45b4,0.11796041578054428
f8889f44,0.15825355052947998
598e255b,0.22475861012935638
45f1aa7a,1.1329721212387085
022956a3,0.12207041680812836
d406064d,2.0285210609436035
76617947,0.11796041578054428
d0e5dccb,1.753039002418518
33271da6,0.3679604232311249
0840e2b1,1.6127886772155762
521a9f4d,1.9796314239501953
7286b1dc,0.1930241733789444
5b6acc2d,0.12084254622459412
e034cd34,0.11796041578054428
46577660,0.3167223036289215
bb4d6f24,1.3321808576583862
bfc7a3f2,1.7151479721069336
abc66be8,0.17350204288959503
3627189f,2.103236198425293
e49a77f6,0.1216084435582161
a209d7ee,0.6336261034011841
dee69cf6,2.0877761840820312
9a6261a0,0.5864667296409607
a8e444c6,0.11796041578054428
a6a66a28,2.0972237586975098
db7022ff,0.17549102008342743
0dfb45d9,1.956398367881775
81c983aa,0.11817646771669388
a98fb5e1,2.065464735031128
99e004d7,0.17982909083366394
d16e5fbb,0.1268218606710434
3c352f9e,0.1654994785785675
12202699,0.2229493409395218
86af0236,1.4763305187225342
f3703e6f,2.0047624111175537
4a71dc34,1.7263095378875732
321edcdc,1.153996229171753
e365a657,0.399568647146225
45755c9c,0.21342268586158752
873b0829,0.41808021068573
72ccd009,0.2229556292295456
205243d9,1.8836796283721924
d9202f36,0.1321147233247757
9d0c30b0,0.35968369245529175
56644ace,0.19860807061195374
c63f527f,1.0075137615203857
bb84b9bd,2.0621328353881836
6f68caf0,1.188683032989502
8492119b,0.11796041578054428
71bde48d,2.097550392150879
d2d6e2ba,1.4878652095794678
6f4b309c,1.3865580558776855
b3cc5ba3,1.1828054189682007
fee39547,1.6596503257751465
4893137a,2.0744740962982178
e283c4c4,0.34102797508239746
25bac62b,1.706773281097412
8fd88dd6,0.11796041578054428
b48c104e,0.8776412606239319
221d500b,0.5042588114738464
8f0de087,0.11926493793725967
32342e03,0.4379226863384247
a8da99d8,0.141214981675148
93203755,1.7772806882858276
d3c88528,2.0874829292297363
0d7a17b3,0.35820460319519043
bd72f5ec,2.0828213691711426
e953c0fd,1.6345877647399902
e730b6c6,2.0010039806365967
c086033a,0.1279926300048828
a521d303,0.11965157836675644
b023957a,0.7706688642501831
3e0f04e8,0.12711431086063385
60647cba,0.11800169199705124
2f5c43a8,1.4804776906967163
b54ba69b,1.2175602912902832
eac962ff,1.9058732986450195
7e2a3763,0.12005854398012161
9362d863,0.2695305645465851
8f1b833c,1.8597679138183594
79727ff5,0.11798682063817978
62614c75,2.087545871734619
75a03adf,0.40283602476119995
cf138392,0.8461142182350159
bf467a96,0.13305890560150146
c8b34651,1.8796508312225342
105a5c54,0.11796050518751144
bf6de75c,0.17941462993621826
060702c8,1.8446847200393677
921bad2c,2.0781588554382324
e0d17eb0,1.054265022277832
9a3825c9,2.032935619354248
8eda717f,0.11921799182891846
78906e0c,2.107663631439209
c60100ad,2.0651626586914062
90a72a52,0.8686370253562927
d80e4ed4,1.2038328647613525
339cd0d2,0.12057952582836151
d99de899,1.6003615856170654
357e20d1,0.13967442512512207
a4d190da,0.5856491327285767
bd226217,0.22765880823135376
476e2771,2.071239948272705
4e483506,0.3747524917125702
f70ea081,2.0709640979766846
4645e56f,2.099531888961792
e6d05940,1.527743935585022
f8b3c6af,2.0857656002044678
c89d6aad,0.33012425899505615
0cb57f6e,1.9342832565307617
86a4be46,0.5347804427146912
75e62d7e,0.36770737171173096
ebc36374,0.5881223678588867
0ebcb731,1.9260311126708984
24d000c5,0.884631335735321
f3c9a4f6,0.6384907960891724
1bc59730,0.11797917634248734
47ea0bff,1.4948310852050781
cdeccfdd,0.13629882037639618
15e09a1d,0.3814043402671814
00652788,0.42225128412246704
23649c84,0.11905774474143982
91188a77,0.4937056303024292
eaca8580,0.7882474660873413
4ce9daeb,0.6314439177513123
d4220673,0.9189033508300781
b6a87aef,1.422040581703186
8333ebed,1.548787236213684
950a3453,0.3679714500904083
7074f6c9,1.2619853019714355
98a02caf,0.3815065324306488
59c8d2b3,2.1050350666046143
d99d13bd,2.047822952270508
de86f1cf,2.098755121231079
8f4b1985,2.0040130615234375
a7779b04,1.1692861318588257
2caeab11,0.5471086502075195
16aeea7c,0.6506205797195435
b9d19ab9,2.093334674835205
29c5d2fd,2.1021041870117188
efcefa55,1.6952465772628784
099161c3,1.632352590560913
12b49195,0.13767072558403015
96a1ce13,2.0584890842437744
67964b4f,0.36796140670776367
b61c605c,0.45852795243263245
bcfc0f16,0.14934313297271729
bf0cb956,0.14492341876029968
12f6aa7d,0.5736280679702759
f36f3a0c,0.3959445357322693
83490492,0.347997784614563
e3b62b60,0.3187480866909027
20b27d66,2.0936198234558105
25c3ce93,1.7164955139160156
67a2ff0b,1.7788326740264893
9b2d3c1a,2.025707483291626
8ad51f7d,0.11796041578054428
14137b57,1.0997027158737183
9ea5aa79,0.11831294745206833
5ea1d2dd,0.14670458436012268
979c867e,2.106412172317505
7ea1e1b6,0.7667302489280701
d65520ba,0.36919018626213074
765ad2e2,1.8205533027648926
d2957326,0.5349084734916687
24349e24,0.1265159398317337
fd8a2ae3,0.11952629685401917
b282d98e,1.7822444438934326
3eaa7a61,0.1642376035451889
16533dd4,1.6795077323913574
4adb68d7,2.105745315551758
565005b9,1.2600997686386108
51d86e0c,2.0133068561553955
30635642,0.11830690503120422
d9480a60,0.13099126517772675
b2647128,0.9630613923072815
20478c55,2.096684455871582
caa0d105,0.14301849901676178
474f4534,0.4125267267227173
d51e3867,2.075540781021118
e5d1bba7,1.173936128616333
e7000b2a,0.24079903960227966
78f06b79,0.3815906047821045
8a9f4bee,2.077030658721924
3d716bbe,1.6768510341644287
6e1ddef1,0.13825437426567078
9826f39a,0.13232585787773132
3fdc82f7,1.9860087633132935
31f013c3,1.0067012310028076
97a9df6d,0.7803227305412292
10e65294,1.048904299736023
0bdca1a5,0.6573027968406677
374037fa,0.772355318069458
1d1a0cec,2.0811355113983154
d415c5ad,0.21366503834724426
ced1306d,0.12234146893024445
f43497f3,0.4311870038509369
ffd13a9e,2.0824544429779053
6f67148e,1.111647605895996
be322b68,1.0915347337722778
af209b44,0.12806014716625214
69b53a4a,1.275028944015503
4c085180,0.3312745690345764
608cea18,1.049405813217163
f8bebbfd,0.572690486907959
ae16855d,0.16082194447517395
dfc700b3,2.074549913406372
e3bdd9ac,2.1079232692718506
87a8ea20,0.17025655508041382
3c3da9aa,0.9397987127304077
76c882d6,0.11797630041837692
9e429645,1.9741578102111816
7dc9c990,0.11796042323112488
f38d53ef,0.4624384939670563
e1785b6e,0.6188070774078369
80c673fb,1.6114895343780518
a8b8c20b,1.6222044229507446
6a1ff150,1.9302544593811035
2f68d4fe,0.7436884641647339
c462ec65,2.091430425643921
c374d5c4,1.6204718351364136
d20769b3,0.8605233430862427
c467fe4d,0.9072479605674744
1356229e,0.46252697706222534
b1532127,0.4651021361351013
3777ee22,2.0790343284606934
4ba6023f,2.0800960063934326
08504ae6,0.24006913602352142
5e0b4cc5,0.12098530679941177
249a0c1f,2.0587339401245117
24b3497f,0.5548650026321411
9edcf494,0.11796113848686218
53297290,0.7810192108154297
6d3a269e,2.0961110591888428
1b0d38fc,0.2032257318496704
02747427,1.247031331062317
38867253,2.0873935222625732
c392dbd0,2.008131504058838
8939734c,0.1179615929722786
097ba3af,0.11796041578054428
30f0f835,1.214208960533142
bdab1bcf,1.964289665222168
1070a984,2.082991123199463
c41b8a90,1.971124529838562
86a3b5cc,0.992039680480957
d0a3719e,1.8842250108718872
b1a8067b,0.6238961219787598
911bc6aa,0.8558902740478516
67a2d0ac,1.4444056749343872
11447262,0.4605747163295746
12fd1375,0.13190239667892456
f2898538,0.17556998133659363
0e7355e2,0.11797217279672623
bc2c87c8,2.108729839324951
94001156,0.2205771505832672
d5855224,1.168179988861084
a3c1a552,0.420102059841156
edcf54fa,0.12555497884750366
a28b90eb,1.8371069431304932
63cd028f,0.36980772018432617
dbc79657,0.24947214126586914
bc856bf1,1.2013695240020752
c7e25a70,1.2957546710968018
9771b119,0.11797067523002625
836db0d9,0.14777247607707977
f5685d3e,1.7423453330993652
bb04299d,1.8988862037658691
163a9d23,1.479846715927124
5283c614,0.11796041578054428
2276d5d8,0.9296954870223999
ccb77e34,0.1687251776456833
d4a75bf3,0.6871814131736755
e15f46ea,0.56796795129776
992a45ba,0.9459848403930664
056e7768,0.11796041578054428
a1dc016b,0.30313998460769653
38db82cd,0.1267814040184021
3295f3ae,0.287299245595932
a6ff3660,1.2195974588394165
5981b799,2.0997257232666016
2636d79d,0.2307310402393341
7a8521e2,0.11796041578054428
9b53021d,0.3384777903556824
0a37be18,2.102426528930664
a8676e55,2.088696002960205
3488b8fc,0.3251676559448242
b86d4006,2.0271687507629395
33888635,2.099860191345215
aa9ca5f9,0.29995837807655334
08faf0f6,0.11796041578054428
5320cd26,0.11805801093578339
2c57fdaa,1.5162575244903564
d467ce62,0.1974199414253235
888a568e,2.0985336303710938
88d6c838,2.0633482933044434
8f138517,0.7078190445899963
e1108dc0,0.11977490782737732
9e9cd6c9,0.21635352075099945
ab893af4,0.11959051340818405
4d4b30ba,2.0621376037597656
7ce15e26,1.0261529684066772
dbc45500,0.11796273291110992
6a0cde3f,1.370121955871582
2658014c,0.15653634071350098
08d20604,0.12389473617076874
03c83dc9,0.12491249293088913
d741ccd1,0.5587890148162842
992d48b6,0.11796041578054428
b1ea3253,2.045330047607422
da379e69,0.3861943185329437
73b429af,2.094449043273926
2aefe712,2.096278429031372
1e3634f9,2.098144769668579
069ee09e,0.3679596185684204
a7970f81,0.11796043813228607
23084d2e,0.11873643845319748
ac57710a,2.0193865299224854
02553267,1.8166799545288086
0971c6c7,0.1761540174484253
cdb7f1fe,1.5076920986175537
d3af3f60,1.51790452003479
59daf44b,1.565433382987976
c2169934,1.1232103109359741
da03b56e,0.42246609926223755
474ea404,1.9591567516326904
f686cdc4,1.4155237674713135
f865b354,0.19954277575016022
106df554,0.715371310710907
e5637171,0.9232028722763062
cba8985c,0.2648329436779022
cc09c9ce,1.2110800743103027
0b85b33f,2.0160045623779297
92f20625,2.104887008666992
6b1379dd,1.7405776977539062
ed2b1df1,0.3704242706298828
325124e4,0.11864429712295532
7455c944,0.368243545293808
fd68ccc1,1.6841001510620117
8df9100d,1.4847906827926636
c406df9b,0.3623445928096771
4978870c,0.11796041578054428
383f95d6,0.5167830586433411
aba96bbf,0.11796042323112488
6bba66b4,0.5041852593421936
b86fa0c9,0.6442016959190369
a2abc369,1.781842589378357
0b40c014,0.31205984950065613
d45add48,1.3282283544540405
00193999,1.9274487495422363
c2f1b710,1.320460557937622
53750c72,0.12153133004903793
3137ef1d,1.9384082555770874
bc6b8e2a,0.34887221455574036
7cb546c6,2.100339412689209
d59a2349,1.0825450420379639
04d04b9a,1.1848124265670776
05ac1343,0.20635004341602325
2917895f,0.2104194164276123
342a1d01,2.010815382003784
78309e4b,1.5194504261016846
5c1a5aba,0.12998108565807343
fae57f79,0.12546446919441223
23821d71,0.6759796142578125
5780b19d,0.11796041578054428
11c67865,1.7727515697479248
8564f114,1.6492308378219604
ec7d0fdd,1.931728720664978
9a0446b8,0.13559739291667938
5f5da69d,1.2537569999694824
7a11839b,1.9781464338302612
763c9bbf,0.11796041578054428
15a7b5c5,0.1203899160027504
e9c7e251,0.48915132880210876
2555c207,0.12801958620548248
ec8d9784,0.11796041578054428
08fd9d10,0.846625030040741
9504ae29,0.1408744603395462
0b91a24d,0.8049883246421814
e62e6cfe,2.0789945125579834
5d1291bb,1.8282641172409058
b3c1f2e7,0.7422105073928833
c6a8db21,0.8659831285476685
f2c137fd,1.9150320291519165
b61e8155,0.37945133447647095
45b9ee35,0.622739315032959
8fe9c49b,0.15959888696670532
b98ceb09,0.11796052008867264
70c4a435,0.9794885516166687
d953d111,1.5719629526138306
da7de86e,1.2933361530303955
519f8611,1.5031661987304688
75eefdc3,0.5797086954116821
62412092,2.0717403888702393
de8ec010,0.3329106271266937
ee6121f8,0.984961748123169
412b66e0,1.7168625593185425
7405c131,1.96262788772583
efff4306,1.9976400136947632
5658d679,0.12481508404016495
617f88fc,0.1181190237402916
a120100b,0.11888106167316437
